timestamp,service_type,worker_id,model,AudioDurationSeconds,ChunkAudioSeconds,ChunkCount,ChunkProcessingSeconds,DownloadSeconds,GPUMemoryUsedMB,GPUMemoryUtilizationPercent,GPUPeakMemoryGB,GPUUtilizationPercent,PrepSeconds,RealTimeFactor,RequestRealTimeFactor,RequestTotalSeconds,ThroughputAudioPerSecond,TranscribeSeconds,chunk_index,full_model_name,input_key,total_chunks
2025-12-17 22:10:53.608,chunked,9,nvidia/parakeet-ctc-0.6b,,30,,0.057,,4781.0,5.0,,12.0,,0.002,,,,,7,,input/4m36s.wav,10
2025-12-17 22:10:53.677,chunked,7,nvidia/parakeet-ctc-0.6b,,30,,0.071,,4789.0,5.0,,12.0,,0.002,,,,,6,,input/4m36s.wav,10
2025-12-17 22:10:53.692,chunked,0,nvidia/parakeet-ctc-0.6b,,30,,0.078,,4789.0,5.0,,12.0,,0.003,,,,,3,,input/4m36s.wav,10
2025-12-17 22:10:53.955,chunked,9,nvidia/parakeet-ctc-0.6b,,30,,0.062,,4769.0,10.0,,22.0,,0.002,,,,,8,,input/4m36s.wav,10
2025-12-17 22:10:54.014,chunked,7,nvidia/parakeet-ctc-0.6b,,30,,0.061,,4789.0,13.0,,29.0,,0.002,,,,,7,,input/4m36s.wav,10
2025-12-17 22:10:54.040,chunked,0,nvidia/parakeet-ctc-0.6b,,30,,0.063,,4789.0,13.0,,29.0,,0.002,,,,,4,,input/4m36s.wav,10
2025-12-17 22:10:54.289,chunked,9,nvidia/parakeet-ctc-0.6b,,6.201,,0.058,,4697.0,2.0,,3.0,,0.009,,,,,9,,input/4m36s.wav,10
2025-12-17 22:10:54.290,chunked,9,parakeet-ctc-0.6b,276.2,,10,,0.1,,,1.29,,1.2,,0.017,4.69,58.86,3.39,,nvidia/parakeet-ctc-0.6b,input/4m36s.wav,
2025-12-17 22:10:54.366,chunked,7,nvidia/parakeet-ctc-0.6b,,30,,0.072,,4743.0,2.0,,3.0,,0.002,,,,,8,,input/4m36s.wav,10
2025-12-17 22:10:54.380,chunked,0,nvidia/parakeet-ctc-0.6b,,30,,0.064,,4743.0,2.0,,3.0,,0.002,,,,,5,,input/4m36s.wav,10
2025-12-17 22:10:54.712,chunked,7,nvidia/parakeet-ctc-0.6b,,6.201,,0.069,,4695.0,0.0,,0.0,,0.011,,,,,9,,input/4m36s.wav,10
2025-12-17 22:10:54.713,chunked,7,parakeet-ctc-0.6b,276.2,,10,,0.1,,,1.29,,1.18,,0.017,4.71,58.65,3.43,,nvidia/parakeet-ctc-0.6b,input/4m36s.wav,
2025-12-17 22:10:54.726,chunked,0,nvidia/parakeet-ctc-0.6b,,30,,0.066,,4695.0,0.0,,0.0,,0.002,,,,,6,,input/4m36s.wav,10
2025-12-17 22:10:55.067,chunked,0,nvidia/parakeet-ctc-0.6b,,30,,0.061,,4693.0,0.0,,1.0,,0.002,,,,,7,,input/4m36s.wav,10
2025-12-17 22:10:55.420,chunked,0,nvidia/parakeet-ctc-0.6b,,30,,0.059,,4693.0,5.0,,11.0,,0.002,,,,,8,,input/4m36s.wav,10
2025-12-17 22:10:55.745,chunked,0,nvidia/parakeet-ctc-0.6b,,6.201,,0.054,,4647.0,0.0,,0.0,,0.009,,,,,9,,input/4m36s.wav,10
2025-12-17 22:10:55.745,chunked,0,parakeet-ctc-0.6b,276.2,,10,,0.1,,,1.29,,1.19,,0.017,4.74,58.32,3.44,,nvidia/parakeet-ctc-0.6b,input/4m36s.wav,
2025-12-17 22:10:56.351,chunked,9,nvidia/parakeet-ctc-0.6b,,30,,0.06,,4693.0,0.0,,0.0,,0.002,,,,,0,,input/4m36s.wav,10
2025-12-17 22:10:56.697,chunked,9,nvidia/parakeet-ctc-0.6b,,30,,0.063,,4741.0,0.0,,0.0,,0.002,,,,,1,,input/4m36s.wav,10
2025-12-17 22:10:56.730,chunked,7,nvidia/parakeet-ctc-0.6b,,30,,0.059,,4741.0,0.0,,0.0,,0.002,,,,,0,,input/4m36s.wav,10
2025-12-17 22:10:57.030,chunked,9,nvidia/parakeet-ctc-0.6b,,30,,0.059,,4741.0,5.0,,11.0,,0.002,,,,,2,,input/4m36s.wav,10
2025-12-17 22:10:57.058,chunked,7,nvidia/parakeet-ctc-0.6b,,30,,0.058,,4741.0,5.0,,11.0,,0.002,,,,,1,,input/4m36s.wav,10
2025-12-17 22:10:57.366,chunked,9,nvidia/parakeet-ctc-0.6b,,30,,0.06,,4741.0,5.0,,10.0,,0.002,,,,,3,,input/4m36s.wav,10
2025-12-17 22:10:57.387,chunked,7,nvidia/parakeet-ctc-0.6b,,30,,0.059,,4741.0,5.0,,10.0,,0.002,,,,,2,,input/4m36s.wav,10
2025-12-17 22:10:57.706,chunked,9,nvidia/parakeet-ctc-0.6b,,30,,0.065,,4789.0,0.0,,0.0,,0.002,,,,,4,,input/4m36s.wav,10
2025-12-17 22:10:57.706,chunked,0,nvidia/parakeet-ctc-0.6b,,30,,0.064,,4789.0,0.0,,0.0,,0.002,,,,,0,,input/4m36s.wav,10
2025-12-17 22:10:57.734,chunked,7,nvidia/parakeet-ctc-0.6b,,30,,0.069,,4789.0,0.0,,0.0,,0.002,,,,,3,,input/4m36s.wav,10
2025-12-17 22:10:58.048,chunked,9,nvidia/parakeet-ctc-0.6b,,30,,0.063,,4789.0,5.0,,13.0,,0.002,,,,,5,,input/4m36s.wav,10
2025-12-17 22:10:58.048,chunked,0,nvidia/parakeet-ctc-0.6b,,30,,0.069,,4789.0,5.0,,13.0,,0.002,,,,,1,,input/4m36s.wav,10
2025-12-17 22:10:58.085,chunked,7,nvidia/parakeet-ctc-0.6b,,30,,0.067,,4789.0,5.0,,13.0,,0.002,,,,,4,,input/4m36s.wav,10
2025-12-17 22:10:58.390,chunked,9,nvidia/parakeet-ctc-0.6b,,30,,0.062,,4789.0,9.0,,20.0,,0.002,,,,,6,,input/4m36s.wav,10
2025-12-17 22:10:58.407,chunked,0,nvidia/parakeet-ctc-0.6b,,30,,0.069,,4789.0,14.0,,31.0,,0.002,,,,,2,,input/4m36s.wav,10
2025-12-17 22:10:58.432,chunked,7,nvidia/parakeet-ctc-0.6b,,30,,0.073,,4789.0,14.0,,31.0,,0.002,,,,,5,,input/4m36s.wav,10
2025-12-17 22:10:58.732,chunked,9,nvidia/parakeet-ctc-0.6b,,30,,0.062,,4789.0,1.0,,2.0,,0.002,,,,,7,,input/4m36s.wav,10
2025-12-17 22:10:58.746,chunked,0,nvidia/parakeet-ctc-0.6b,,30,,0.06,,4789.0,1.0,,2.0,,0.002,,,,,3,,input/4m36s.wav,10
2025-12-17 22:10:58.773,chunked,7,nvidia/parakeet-ctc-0.6b,,30,,0.068,,4789.0,1.0,,2.0,,0.002,,,,,6,,input/4m36s.wav,10
2025-12-17 22:10:59.072,chunked,9,nvidia/parakeet-ctc-0.6b,,30,,0.061,,4789.0,0.0,,1.0,,0.002,,,,,8,,input/4m36s.wav,10
2025-12-17 22:10:59.088,chunked,0,nvidia/parakeet-ctc-0.6b,,30,,0.061,,4789.0,0.0,,1.0,,0.002,,,,,4,,input/4m36s.wav,10
2025-12-17 22:10:59.116,chunked,7,nvidia/parakeet-ctc-0.6b,,30,,0.069,,4789.0,0.0,,1.0,,0.002,,,,,7,,input/4m36s.wav,10
2025-12-17 22:10:59.407,chunked,9,nvidia/parakeet-ctc-0.6b,,6.201,,0.055,,4743.0,9.0,,23.0,,0.009,,,,,9,,input/4m36s.wav,10
2025-12-17 22:10:59.408,chunked,9,parakeet-ctc-0.6b,276.2,,10,,0.1,,,1.29,,1.25,,0.017,4.78,57.81,3.42,,nvidia/parakeet-ctc-0.6b,input/4m36s.wav,
2025-12-17 22:10:59.425,chunked,0,nvidia/parakeet-ctc-0.6b,,30,,0.061,,4743.0,9.0,,23.0,,0.002,,,,,5,,input/4m36s.wav,10
2025-12-17 22:10:59.452,chunked,7,nvidia/parakeet-ctc-0.6b,,30,,0.064,,4743.0,9.0,,23.0,,0.002,,,,,8,,input/4m36s.wav,10
2025-12-17 22:10:59.766,chunked,0,nvidia/parakeet-ctc-0.6b,,30,,0.061,,4695.0,3.0,,7.0,,0.002,,,,,6,,input/4m36s.wav,10
2025-12-17 22:10:59.793,chunked,7,nvidia/parakeet-ctc-0.6b,,6.201,,0.064,,4695.0,3.0,,7.0,,0.01,,,,,9,,input/4m36s.wav,10
2025-12-17 22:10:59.794,chunked,7,parakeet-ctc-0.6b,276.2,,10,,0.1,,,1.29,,1.24,,0.017,4.74,58.26,3.4,,nvidia/parakeet-ctc-0.6b,input/4m36s.wav,
2025-12-17 22:11:00.115,chunked,0,nvidia/parakeet-ctc-0.6b,,30,,0.061,,4693.0,0.0,,0.0,,0.002,,,,,7,,input/4m36s.wav,10
2025-12-17 22:11:00.457,chunked,0,nvidia/parakeet-ctc-0.6b,,30,,0.058,,4693.0,1.0,,2.0,,0.002,,,,,8,,input/4m36s.wav,10
2025-12-17 22:11:00.796,chunked,0,nvidia/parakeet-ctc-0.6b,,6.201,,0.055,,4647.0,4.0,,8.0,,0.009,,,,,9,,input/4m36s.wav,10
2025-12-17 22:11:00.796,chunked,0,parakeet-ctc-0.6b,276.2,,10,,0.1,,,1.29,,1.19,,0.017,4.73,58.39,3.44,,nvidia/parakeet-ctc-0.6b,input/4m36s.wav,
2025-12-17 22:11:01.402,chunked,9,nvidia/parakeet-ctc-0.6b,,30,,0.071,,4693.0,5.0,,10.0,,0.002,,,,,0,,input/4m36s.wav,10
2025-12-17 22:11:01.735,chunked,9,nvidia/parakeet-ctc-0.6b,,30,,0.061,,4693.0,0.0,,0.0,,0.002,,,,,1,,input/4m36s.wav,10
2025-12-17 22:11:01.824,chunked,7,nvidia/parakeet-ctc-0.6b,,30,,0.064,,4741.0,10.0,,21.0,,0.002,,,,,0,,input/4m36s.wav,10
2025-12-17 22:11:02.067,chunked,9,nvidia/parakeet-ctc-0.6b,,30,,0.061,,4741.0,0.0,,1.0,,0.002,,,,,2,,input/4m36s.wav,10
2025-12-17 22:11:02.167,chunked,7,nvidia/parakeet-ctc-0.6b,,30,,0.06,,4741.0,0.0,,1.0,,0.002,,,,,1,,input/4m36s.wav,10
2025-12-17 22:11:02.405,chunked,9,nvidia/parakeet-ctc-0.6b,,30,,0.061,,4741.0,5.0,,11.0,,0.002,,,,,3,,input/4m36s.wav,10
2025-12-17 22:11:02.497,chunked,7,nvidia/parakeet-ctc-0.6b,,30,,0.059,,4741.0,5.0,,11.0,,0.002,,,,,2,,input/4m36s.wav,10
2025-12-17 22:11:02.744,chunked,9,nvidia/parakeet-ctc-0.6b,,30,,0.063,,4741.0,5.0,,11.0,,0.002,,,,,4,,input/4m36s.wav,10
2025-12-17 22:11:02.818,chunked,0,nvidia/parakeet-ctc-0.6b,,30,,0.065,,4789.0,13.0,,29.0,,0.002,,,,,0,,input/4m36s.wav,10
2025-12-17 22:11:02.833,chunked,7,nvidia/parakeet-ctc-0.6b,,30,,0.06,,4789.0,13.0,,29.0,,0.002,,,,,3,,input/4m36s.wav,10
2025-12-17 22:11:03.085,chunked,9,nvidia/parakeet-ctc-0.6b,,30,,0.062,,4741.0,1.0,,3.0,,0.002,,,,,5,,input/4m36s.wav,10
2025-12-17 22:11:03.163,chunked,0,nvidia/parakeet-ctc-0.6b,,30,,0.063,,4789.0,1.0,,3.0,,0.002,,,,,1,,input/4m36s.wav,10
2025-12-17 22:11:03.183,chunked,7,nvidia/parakeet-ctc-0.6b,,30,,0.065,,4789.0,1.0,,3.0,,0.002,,,,,4,,input/4m36s.wav,10
2025-12-17 22:11:03.429,chunked,9,nvidia/parakeet-ctc-0.6b,,30,,0.062,,4741.0,4.0,,9.0,,0.002,,,,,6,,input/4m36s.wav,10
2025-12-17 22:11:03.503,chunked,0,nvidia/parakeet-ctc-0.6b,,30,,0.064,,4789.0,4.0,,9.0,,0.002,,,,,2,,input/4m36s.wav,10
2025-12-17 22:11:03.523,chunked,7,nvidia/parakeet-ctc-0.6b,,30,,0.062,,4789.0,4.0,,9.0,,0.002,,,,,5,,input/4m36s.wav,10
2025-12-17 22:11:03.772,chunked,9,nvidia/parakeet-ctc-0.6b,,30,,0.06,,4741.0,11.0,,24.0,,0.002,,,,,7,,input/4m36s.wav,10
2025-12-17 22:11:03.844,chunked,0,nvidia/parakeet-ctc-0.6b,,30,,0.063,,4789.0,8.0,,18.0,,0.002,,,,,3,,input/4m36s.wav,10
2025-12-17 22:11:03.863,chunked,7,nvidia/parakeet-ctc-0.6b,,30,,0.061,,4789.0,8.0,,18.0,,0.002,,,,,6,,input/4m36s.wav,10
2025-12-17 22:11:04.111,chunked,9,nvidia/parakeet-ctc-0.6b,,30,,0.062,,4741.0,7.0,,15.0,,0.002,,,,,8,,input/4m36s.wav,10
2025-12-17 22:11:04.184,chunked,0,nvidia/parakeet-ctc-0.6b,,30,,0.065,,4789.0,7.0,,15.0,,0.002,,,,,4,,input/4m36s.wav,10
2025-12-17 22:11:04.206,chunked,7,nvidia/parakeet-ctc-0.6b,,30,,0.062,,4789.0,15.0,,33.0,,0.002,,,,,7,,input/4m36s.wav,10
2025-12-17 22:11:04.445,chunked,9,nvidia/parakeet-ctc-0.6b,,6.201,,0.057,,4743.0,1.0,,3.0,,0.009,,,,,9,,input/4m36s.wav,10
2025-12-17 22:11:04.445,chunked,9,parakeet-ctc-0.6b,276.2,,10,,0.11,,,1.29,,1.18,,0.017,4.7,58.82,3.4,,nvidia/parakeet-ctc-0.6b,input/4m36s.wav,
2025-12-17 22:11:04.533,chunked,0,nvidia/parakeet-ctc-0.6b,,30,,0.066,,4743.0,1.0,,3.0,,0.002,,,,,5,,input/4m36s.wav,10
2025-12-17 22:11:04.547,chunked,7,nvidia/parakeet-ctc-0.6b,,30,,0.06,,4743.0,1.0,,3.0,,0.002,,,,,8,,input/4m36s.wav,10
2025-12-17 22:11:04.876,chunked,0,nvidia/parakeet-ctc-0.6b,,30,,0.069,,4695.0,0.0,,1.0,,0.002,,,,,6,,input/4m36s.wav,10
2025-12-17 22:11:04.893,chunked,7,nvidia/parakeet-ctc-0.6b,,6.201,,0.069,,4695.0,0.0,,1.0,,0.011,,,,,9,,input/4m36s.wav,10
2025-12-17 22:11:04.894,chunked,7,parakeet-ctc-0.6b,276.2,,10,,0.13,,,1.29,,1.23,,0.017,4.76,57.99,3.4,,nvidia/parakeet-ctc-0.6b,input/4m36s.wav,
2025-12-17 22:11:05.212,chunked,0,nvidia/parakeet-ctc-0.6b,,30,,0.062,,4693.0,5.0,,11.0,,0.002,,,,,7,,input/4m36s.wav,10
2025-12-17 22:11:05.543,chunked,0,nvidia/parakeet-ctc-0.6b,,30,,0.059,,4693.0,0.0,,0.0,,0.002,,,,,8,,input/4m36s.wav,10
2025-12-17 22:11:05.863,chunked,0,nvidia/parakeet-ctc-0.6b,,6.201,,0.054,,4647.0,0.0,,1.0,,0.009,,,,,9,,input/4m36s.wav,10
2025-12-17 22:11:05.864,chunked,0,parakeet-ctc-0.6b,276.2,,10,,0.12,,,1.29,,1.19,,0.017,4.7,58.78,3.39,,nvidia/parakeet-ctc-0.6b,input/4m36s.wav,
2025-12-17 22:11:06.427,chunked,9,nvidia/parakeet-ctc-0.6b,,30,,0.06,,4693.0,4.0,,8.0,,0.002,,,,,0,,input/4m36s.wav,10
2025-12-17 22:11:06.771,chunked,9,nvidia/parakeet-ctc-0.6b,,30,,0.06,,4693.0,1.0,,2.0,,0.002,,,,,1,,input/4m36s.wav,10
2025-12-17 22:11:06.853,chunked,7,nvidia/parakeet-ctc-0.6b,,30,,0.061,,4741.0,6.0,,13.0,,0.002,,,,,0,,input/4m36s.wav,10
2025-12-17 22:11:07.103,chunked,9,nvidia/parakeet-ctc-0.6b,,30,,0.061,,4741.0,3.0,,7.0,,0.002,,,,,2,,input/4m36s.wav,10
2025-12-17 22:11:07.204,chunked,7,nvidia/parakeet-ctc-0.6b,,30,,0.068,,4741.0,10.0,,21.0,,0.002,,,,,1,,input/4m36s.wav,10
2025-12-17 22:11:07.450,chunked,9,nvidia/parakeet-ctc-0.6b,,30,,0.059,,4741.0,1.0,,3.0,,0.002,,,,,3,,input/4m36s.wav,10
2025-12-17 22:11:07.542,chunked,7,nvidia/parakeet-ctc-0.6b,,30,,0.061,,4741.0,1.0,,3.0,,0.002,,,,,2,,input/4m36s.wav,10
2025-12-17 22:11:07.800,chunked,9,nvidia/parakeet-ctc-0.6b,,30,,0.059,,4789.0,7.0,,15.0,,0.002,,,,,4,,input/4m36s.wav,10
2025-12-17 22:11:07.851,chunked,0,nvidia/parakeet-ctc-0.6b,,30,,0.073,,4789.0,7.0,,15.0,,0.002,,,,,0,,input/4m36s.wav,10
2025-12-17 22:11:07.887,chunked,7,nvidia/parakeet-ctc-0.6b,,30,,0.063,,4789.0,7.0,,15.0,,0.002,,,,,3,,input/4m36s.wav,10
2025-12-17 22:11:08.134,chunked,9,nvidia/parakeet-ctc-0.6b,,30,,0.059,,4789.0,7.0,,15.0,,0.002,,,,,5,,input/4m36s.wav,10
2025-12-17 22:11:08.192,chunked,0,nvidia/parakeet-ctc-0.6b,,30,,0.062,,4789.0,7.0,,15.0,,0.002,,,,,1,,input/4m36s.wav,10
2025-12-17 22:11:08.225,chunked,7,nvidia/parakeet-ctc-0.6b,,30,,0.063,,4789.0,14.0,,32.0,,0.002,,,,,4,,input/4m36s.wav,10
2025-12-17 22:11:08.469,chunked,9,nvidia/parakeet-ctc-0.6b,,30,,0.06,,4763.0,0.0,,1.0,,0.002,,,,,6,,input/4m36s.wav,10
2025-12-17 22:11:08.542,chunked,0,nvidia/parakeet-ctc-0.6b,,30,,0.072,,4789.0,0.0,,1.0,,0.002,,,,,2,,input/4m36s.wav,10
2025-12-17 22:11:08.565,chunked,7,nvidia/parakeet-ctc-0.6b,,30,,0.064,,4789.0,0.0,,1.0,,0.002,,,,,5,,input/4m36s.wav,10
2025-12-17 22:11:08.805,chunked,9,nvidia/parakeet-ctc-0.6b,,30,,0.061,,4749.0,5.0,,11.0,,0.002,,,,,7,,input/4m36s.wav,10
2025-12-17 22:11:08.890,chunked,0,nvidia/parakeet-ctc-0.6b,,30,,0.064,,4789.0,5.0,,11.0,,0.002,,,,,3,,input/4m36s.wav,10
2025-12-17 22:11:08.906,chunked,7,nvidia/parakeet-ctc-0.6b,,30,,0.065,,4789.0,5.0,,11.0,,0.002,,,,,6,,input/4m36s.wav,10
2025-12-17 22:11:09.146,chunked,9,nvidia/parakeet-ctc-0.6b,,30,,0.061,,4789.0,10.0,,23.0,,0.002,,,,,8,,input/4m36s.wav,10
2025-12-17 22:11:09.234,chunked,0,nvidia/parakeet-ctc-0.6b,,30,,0.064,,4789.0,10.0,,24.0,,0.002,,,,,4,,input/4m36s.wav,10
2025-12-17 22:11:09.249,chunked,7,nvidia/parakeet-ctc-0.6b,,30,,0.065,,4789.0,10.0,,24.0,,0.002,,,,,7,,input/4m36s.wav,10
2025-12-17 22:11:09.483,chunked,9,nvidia/parakeet-ctc-0.6b,,6.201,,0.056,,4743.0,4.0,,10.0,,0.009,,,,,9,,input/4m36s.wav,10
2025-12-17 22:11:09.484,chunked,9,parakeet-ctc-0.6b,276.2,,10,,0.1,,,1.29,,1.21,,0.017,4.7,58.79,3.38,,nvidia/parakeet-ctc-0.6b,input/4m36s.wav,
2025-12-17 22:11:09.572,chunked,0,nvidia/parakeet-ctc-0.6b,,30,,0.062,,4743.0,4.0,,10.0,,0.002,,,,,5,,input/4m36s.wav,10
2025-12-17 22:11:09.587,chunked,7,nvidia/parakeet-ctc-0.6b,,30,,0.06,,4743.0,4.0,,10.0,,0.002,,,,,8,,input/4m36s.wav,10
2025-12-17 22:11:09.921,chunked,0,nvidia/parakeet-ctc-0.6b,,30,,0.07,,4695.0,0.0,,0.0,,0.002,,,,,6,,input/4m36s.wav,10
2025-12-17 22:11:09.941,chunked,7,nvidia/parakeet-ctc-0.6b,,6.201,,0.073,,4695.0,0.0,,0.0,,0.012,,,,,9,,input/4m36s.wav,10
2025-12-17 22:11:09.942,chunked,7,parakeet-ctc-0.6b,276.2,,10,,0.1,,,1.29,,1.19,,0.017,4.72,58.5,3.42,,nvidia/parakeet-ctc-0.6b,input/4m36s.wav,
2025-12-17 22:11:10.261,chunked,0,nvidia/parakeet-ctc-0.6b,,30,,0.058,,4693.0,0.0,,1.0,,0.002,,,,,7,,input/4m36s.wav,10
2025-12-17 22:11:10.600,chunked,0,nvidia/parakeet-ctc-0.6b,,30,,0.059,,4693.0,5.0,,11.0,,0.002,,,,,8,,input/4m36s.wav,10
2025-12-17 22:11:10.935,chunked,0,nvidia/parakeet-ctc-0.6b,,6.201,,0.056,,4647.0,0.0,,0.0,,0.009,,,,,9,,input/4m36s.wav,10
2025-12-17 22:11:10.936,chunked,0,parakeet-ctc-0.6b,276.2,,10,,0.11,,,1.29,,1.19,,0.017,4.74,58.32,3.44,,nvidia/parakeet-ctc-0.6b,input/4m36s.wav,
2025-12-17 22:11:11.512,chunked,9,nvidia/parakeet-ctc-0.6b,,30,,0.066,,4693.0,0.0,,0.0,,0.002,,,,,0,,input/4m36s.wav,10
2025-12-17 22:11:11.844,chunked,9,nvidia/parakeet-ctc-0.6b,,30,,0.06,,4693.0,2.0,,4.0,,0.002,,,,,1,,input/4m36s.wav,10
2025-12-17 22:11:11.914,chunked,7,nvidia/parakeet-ctc-0.6b,,30,,0.069,,4741.0,2.0,,4.0,,0.002,,,,,0,,input/4m36s.wav,10
2025-12-17 22:11:12.180,chunked,9,nvidia/parakeet-ctc-0.6b,,30,,0.06,,4693.0,8.0,,16.0,,0.002,,,,,2,,input/4m36s.wav,10
2025-12-17 22:11:12.248,chunked,7,nvidia/parakeet-ctc-0.6b,,30,,0.061,,4741.0,6.0,,14.0,,0.002,,,,,1,,input/4m36s.wav,10
2025-12-17 22:11:12.512,chunked,9,nvidia/parakeet-ctc-0.6b,,30,,0.06,,4693.0,3.0,,7.0,,0.002,,,,,3,,input/4m36s.wav,10
2025-12-17 22:11:12.592,chunked,7,nvidia/parakeet-ctc-0.6b,,30,,0.066,,4741.0,3.0,,7.0,,0.002,,,,,2,,input/4m36s.wav,10
2025-12-17 22:11:12.849,chunked,9,nvidia/parakeet-ctc-0.6b,,30,,0.061,,4741.0,1.0,,3.0,,0.002,,,,,4,,input/4m36s.wav,10
2025-12-17 22:11:12.926,chunked,0,nvidia/parakeet-ctc-0.6b,,30,,0.064,,4789.0,1.0,,3.0,,0.002,,,,,0,,input/4m36s.wav,10
2025-12-17 22:11:12.941,chunked,7,nvidia/parakeet-ctc-0.6b,,30,,0.066,,4789.0,1.0,,3.0,,0.002,,,,,3,,input/4m36s.wav,10
2025-12-17 22:11:13.186,chunked,9,nvidia/parakeet-ctc-0.6b,,30,,0.061,,4789.0,13.0,,30.0,,0.002,,,,,5,,input/4m36s.wav,10
2025-12-17 22:11:13.280,chunked,0,nvidia/parakeet-ctc-0.6b,,30,,0.065,,4789.0,5.0,,11.0,,0.002,,,,,1,,input/4m36s.wav,10
2025-12-17 22:11:13.281,chunked,7,nvidia/parakeet-ctc-0.6b,,30,,0.063,,4789.0,5.0,,11.0,,0.002,,,,,4,,input/4m36s.wav,10
2025-12-17 22:11:13.527,chunked,9,nvidia/parakeet-ctc-0.6b,,30,,0.062,,4789.0,10.0,,22.0,,0.002,,,,,6,,input/4m36s.wav,10
2025-12-17 22:11:13.622,chunked,7,nvidia/parakeet-ctc-0.6b,,30,,0.063,,4789.0,14.0,,32.0,,0.002,,,,,5,,input/4m36s.wav,10
2025-12-17 22:11:13.623,chunked,0,nvidia/parakeet-ctc-0.6b,,30,,0.07,,4789.0,14.0,,32.0,,0.002,,,,,2,,input/4m36s.wav,10
2025-12-17 22:11:13.867,chunked,9,nvidia/parakeet-ctc-0.6b,,30,,0.063,,4789.0,1.0,,2.0,,0.002,,,,,7,,input/4m36s.wav,10
2025-12-17 22:11:13.961,chunked,7,nvidia/parakeet-ctc-0.6b,,30,,0.065,,4789.0,1.0,,2.0,,0.002,,,,,6,,input/4m36s.wav,10
2025-12-17 22:11:13.962,chunked,0,nvidia/parakeet-ctc-0.6b,,30,,0.068,,4789.0,1.0,,2.0,,0.002,,,,,3,,input/4m36s.wav,10
2025-12-17 22:11:14.220,chunked,9,nvidia/parakeet-ctc-0.6b,,30,,0.063,,4789.0,5.0,,11.0,,0.002,,,,,8,,input/4m36s.wav,10
2025-12-17 22:11:14.309,chunked,0,nvidia/parakeet-ctc-0.6b,,30,,0.063,,4789.0,5.0,,11.0,,0.002,,,,,4,,input/4m36s.wav,10
2025-12-17 22:11:14.310,chunked,7,nvidia/parakeet-ctc-0.6b,,30,,0.068,,4789.0,5.0,,11.0,,0.002,,,,,7,,input/4m36s.wav,10
2025-12-17 22:11:14.559,chunked,9,nvidia/parakeet-ctc-0.6b,,6.201,,0.06,,4743.0,10.0,,23.0,,0.01,,,,,9,,input/4m36s.wav,10
2025-12-17 22:11:14.560,chunked,9,parakeet-ctc-0.6b,276.2,,10,,0.15,,,1.29,,1.22,,0.017,4.74,58.22,3.38,,nvidia/parakeet-ctc-0.6b,input/4m36s.wav,
2025-12-17 22:11:14.643,chunked,0,nvidia/parakeet-ctc-0.6b,,30,,0.06,,4743.0,6.0,,14.0,,0.002,,,,,5,,input/4m36s.wav,10
2025-12-17 22:11:14.660,chunked,7,nvidia/parakeet-ctc-0.6b,,30,,0.069,,4743.0,6.0,,14.0,,0.002,,,,,8,,input/4m36s.wav,10
2025-12-17 22:11:14.985,chunked,0,nvidia/parakeet-ctc-0.6b,,30,,0.065,,4695.0,6.0,,14.0,,0.002,,,,,6,,input/4m36s.wav,10
2025-12-17 22:11:15.005,chunked,7,nvidia/parakeet-ctc-0.6b,,6.201,,0.072,,4695.0,7.0,,22.0,,0.012,,,,,9,,input/4m36s.wav,10
2025-12-17 22:11:15.006,chunked,7,parakeet-ctc-0.6b,276.2,,10,,0.12,,,1.29,,1.19,,0.017,4.74,58.27,3.43,,nvidia/parakeet-ctc-0.6b,input/4m36s.wav,
2025-12-17 22:11:15.314,chunked,0,nvidia/parakeet-ctc-0.6b,,30,,0.059,,4693.0,0.0,,0.0,,0.002,,,,,7,,input/4m36s.wav,10
2025-12-17 22:11:15.647,chunked,0,nvidia/parakeet-ctc-0.6b,,30,,0.058,,4693.0,1.0,,3.0,,0.002,,,,,8,,input/4m36s.wav,10
2025-12-17 22:11:15.979,chunked,0,nvidia/parakeet-ctc-0.6b,,6.201,,0.055,,4647.0,4.0,,8.0,,0.009,,,,,9,,input/4m36s.wav,10
2025-12-17 22:11:15.979,chunked,0,parakeet-ctc-0.6b,276.2,,10,,0.12,,,1.29,,1.21,,0.017,4.72,58.56,3.39,,nvidia/parakeet-ctc-0.6b,input/4m36s.wav,
2025-12-17 22:11:16.527,chunked,9,nvidia/parakeet-ctc-0.6b,,30,,0.062,,4693.0,0.0,,0.0,,0.002,,,,,0,,input/4m36s.wav,10
2025-12-17 22:11:16.881,chunked,9,nvidia/parakeet-ctc-0.6b,,30,,0.059,,4693.0,0.0,,0.0,,0.002,,,,,1,,input/4m36s.wav,10
2025-12-17 22:11:16.985,chunked,7,nvidia/parakeet-ctc-0.6b,,30,,0.062,,4741.0,0.0,,0.0,,0.002,,,,,0,,input/4m36s.wav,10
2025-12-17 22:11:17.219,chunked,9,nvidia/parakeet-ctc-0.6b,,30,,0.062,,4741.0,5.0,,11.0,,0.002,,,,,2,,input/4m36s.wav,10
2025-12-17 22:11:17.327,chunked,7,nvidia/parakeet-ctc-0.6b,,30,,0.061,,4741.0,5.0,,11.0,,0.002,,,,,1,,input/4m36s.wav,10
